population_id,step,sex_ratio,p_female_kept_for_breeding_D,p_female_kept_for_breeding_B,dairy_dur_J,dairy_dur_NG,beef_dur_J,beef_dur_NG,p_cull_P0_D,p_cull_P1_D,p_cull_P2_D,p_cull_P3_D,p_cull_P4_D,p_cull_P5_D,p_cull_P0_B,p_cull_P1_B,p_cull_P2_B,p_cull_P3_B,p_cull_P4_B,p_cull_P5_B,dairy_Male_dur_Fbirth,dairy_Female_dur_Fbirth,beef_Male_dur_Fbirth,beef_Female_dur_Fbirth,dairy_dur_Fadult,beef_dur_Fadult,p_mor_D,p_mor_B
FR7138,5,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7138,6,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7138,7,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7138,8,0.49,0.0,0.0,763,100,769,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,522,264,0.0,0.0
FR7138,9,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7138,10,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7138,11,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7138,12,0.49,0.0,0.0,763,100,762,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,558,240,0.0,0.0
FR7138,13,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,931,522,264,0.0,0.0
FR7138,14,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,931,522,264,0.0,0.0
FR7138,15,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,931,522,264,0.0,0.0
FR7138,16,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,931,522,264,0.0,0.0
FR7138,17,0.49,0.0,0.0,763,100,782,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,931,522,264,0.0,0.0
FR7138,18,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7138,19,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7138,20,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
FR7138,21,0.49,0.0,0.0,817,100,782,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658,658,658,658,540,264,0.0,0.0
